Date,Open,High,Low,Close,Volume,RSI_14,MACD,BB_Width,EMA_20,ATR_14,OBV,Stoch_K
2018-05-24,344.213,351.226,340.0607,345.7149,50995197.0,69.6822201348332,10.373989807843259,14.687514889928613,323.9208878382243,10.064513561750408,17228770807.5,87.53959515158641
2018-05-25,350.975,354.5433,350.0506,350.4838,62841321.0,71.70070975007465,11.209645078916594,15.906979391107237,326.4506889964886,9.97621973591109,17291612128.5,91.46198855008389
2018-05-28,359.9861,364.3638,357.1694,363.2268,267482538.0,76.25076701848317,12.753151116607512,18.078624373625736,329.9531757587278,10.255061183346017,17559094666.5,98.01801393491347
2018-05-29,369.2814,370.3712,366.1942,367.5561,102729379.0,77.5702288838086,14.16247292828433,20.089823171607268,333.53440663884896,10.0328710988213,17661824045.5,95.55796453125177
2018-05-30,365.6921,368.2456,362.2186,365.366,30375922.0,75.2913395992131,14.930537904062078,21.2291200452703,336.5659869589586,9.746737448905495,17631448123.5,92.1021363616998
2018-05-31,368.4688,370.1762,366.5035,369.7679,169081667.0,76.76862363490126,15.71329835056531,22.552360617982732,339.7280739152483,9.394127631126533,17800529790.5,98.90497634073697
2018-06-01,377.1523,382.3953,375.9938,377.9045,150784609.0,79.239444456783,16.796576781864758,24.77288643180845,343.36392401855795,9.625075657474639,17951314399.5,93.30917716049746
2018-06-04,382.3442,389.1301,376.5159,384.1221,111391670.0,80.91026818721569,17.94987610232033,27.024835660526207,347.24565506440956,9.838584539083596,18062706069.5,93.21901708244414
2018-06-05,391.0091,395.0045,382.6274,388.1379,59860596.0,81.9222440696889,18.969249916326078,28.81901220765468,351.14015458208485,10.019907072006195,18122566665.5,91.38746738912302
2018-06-06,397.7115,399.7184,395.8475,396.3638,97097184.0,83.81493935365968,20.207927976685824,30.19814186779037,355.44716843141015,10.131377995434322,18219663849.5,95.37453498537056
2018-06-07,407.6323,412.8172,403.3708,405.5497,122110707.0,85.62490331189599,21.680890810566666,31.29217505044828,360.2188381046092,10.582950995760442,18341774556.5,90.97943422713574
2018-06-08,415.8526,419.8955,409.8175,416.6212,499180607.0,87.44700417799713,23.47104242331585,32.51266970497601,365.5904916184559,10.851725924634698,18840955163.5,96.26409962096747
2018-06-11,422.5859,426.9472,419.2477,422.1034,78654435.0,88.24176571966447,25.04343308944908,34.11525362377436,370.9726733690792,10.814174072875078,18919609598.5,94.58961350552568
2018-06-12,421.8235,425.0617,416.1775,421.1148,80053045.0,87.16998279496514,25.911105171582506,34.38374627607968,375.7481140005955,10.676318781955427,18839556553.5,93.28733462620775
2018-06-13,421.0089,425.1352,419.0575,422.6277,122778003.0,87.42176591841158,26.416309165600694,34.02670286222919,380.21283647672925,10.347846011815752,18962334556.5,94.38271653102997
2018-06-14,431.3329,439.0308,418.6309,432.7266,44032673.0,88.97684922099579,27.316693956747713,33.60536027870653,385.2141472884693,11.065849868114627,19006367229.5,92.29893454057715
2018-06-15,424.1368,434.2699,422.0958,426.4439,71879620.0,82.17060679619216,27.20963823520475,32.499427219060465,389.1407904038532,11.145010591820725,18934487609.5,83.61341036970688
2018-06-18,430.9619,432.1063,426.9411,429.7749,77266500.0,82.9167363260274,27.08140212020436,32.29476902455174,393.0107056034862,10.753395549547816,19011754109.5,87.94996107389191
2018-06-19,428.7457,431.8155,422.0641,426.9393,73190651.0,79.85318658829843,26.44611055295104,31.074085619292347,396.2420003079161,10.68182443886583,18938563458.5,83.3283467053096
2018-06-20,426.805,429.2052,425.0977,427.5189,51065626.0,80.01571876861343,25.693230714755998,28.961606950297224,399.22075265954317,10.212229836089701,18989629084.5,81.73786823611525
2018-06-21,440.2138,442.4586,428.9464,438.3302,508479335.0,82.80266380508172,25.67300712967716,27.432107597655325,402.94546193006283,10.54990627636901,19498108419.5,93.73941315718041
2018-06-22,437.8299,444.3399,437.5472,440.274,60735947.0,83.25481954217824,25.51965352735408,25.728174121895698,406.5005607938663,10.28153439948551,19558844366.5,93.41154547295929
2018-06-25,442.6866,444.7747,437.3566,441.0192,115961250.0,83.43463778626707,25.16812858505142,24.605303571316828,409.7880502420695,10.07700337095083,19674805616.5,92.32431040402886
2018-06-26,430.5525,431.9517,429.1703,430.1797,117348497.0,71.4206116506585,23.741211566608513,22.83995841826911,411.7301121237772,10.203567415882915,19557457119.5,64.74969749226531
2018-06-27,440.0419,449.4317,433.5629,436.6445,96267673.0,73.84002483150516,22.86841206137143,20.526801038730504,414.10291096913176,10.849884029034131,19653724792.5,67.72066582185178
2018-06-28,442.1855,442.6318,440.2644,442.3633,71271169.0,75.79231709181452,22.380186670528985,18.226573953807627,416.7943765911192,10.502556598388836,19724995961.5,78.74433906093064
2018-06-29,462.746,467.8831,455.5112,461.1976,377215897.0,80.85879393912884,23.245080319635008,17.449985094904175,421.0232550110126,11.575216841361064,20102211858.5,87.07006591162273
2018-07-02,457.0501,460.5176,454.6295,458.896,111022018.0,78.69136451454047,23.474198929964416,16.354942454481623,424.6301831052019,11.217565638406702,19991189840.5,81.75289631732188
2018-07-03,464.3466,469.2613,459.973,461.1755,118861183.0,79.28364242466687,23.568036030023507,15.135494258261199,428.11068947613506,11.156689521377652,20110051023.5,84.02975287574262
2018-07-04,465.3124,471.3208,456.6331,463.7312,80567977.0,79.95631305448724,23.576847022605136,14.334161137107671,431.5031190498365,11.408904555564963,20190619000.5,84.59174081901546
2018-07-05,477.5802,482.2564,474.6151,478.1524,219335777.0,83.25950348980457,24.465477321378728,15.194593228747408,435.9459077117569,11.917211373024609,20409954777.5,93.181852163815
2018-07-06,475.4317,486.0274,472.8348,477.6805,121247635.0,82.77876575935773,24.84524433812294,16.167035026099168,439.92063078682764,12.00831056066571,20288707142.5,86.95048566912587
2018-07-09,478.7041,480.6242,475.0999,480.5968,72813106.0,83.41604448436529,25.092285227730258,17.190400673102037,443.79455166427266,11.545166949189587,20361520248.5,91.08710530332493
2018-07-10,488.5335,493.9976,483.8122,486.5454,46623532.0,84.66279251618643,25.474416007590946,18.149236595500838,447.86606102958007,11.677712167104618,20408143780.5,88.54410064687507
2018-07-11,489.0453,491.8875,477.3532,488.6617,79676129.0,85.0921823785136,25.652321137024842,18.83977878707909,451.75135997914384,11.88175415516857,20487819909.5,91.76905408678137
2018-07-12,484.4122,490.8537,482.4841,484.9506,154026180.0,80.81920889771355,25.20332918843866,19.379138907817154,454.91319236208255,11.630886001227958,20333793729.5,86.04445966436984
2018-07-13,488.9555,496.5883,481.0055,487.1288,46337697.0,81.40929603832352,24.73809698725637,19.396653187709394,457.9813454704556,11.91316557256882,20380131426.5,85.9688807143493
2018-07-16,496.8311,499.8754,493.524,497.518,52592856.0,83.94616213267835,24.920451279922588,19.889284383834905,461.746741139936,11.97269660309962,20432724282.5,96.44501413760597
2018-07-17,484.4108,494.8233,482.113,488.3566,82266057.0,74.31570832690227,24.048503773835762,19.24599133726767,464.28101341232303,12.217861131449643,20350458225.5,80.67672073946083
2018-07-18,492.2299,505.9053,489.9037,489.9838,75877276.0,74.8672144091328,23.221102123496053,18.3383835409909,466.7288978492446,12.598635336346096,20426335501.5,68.94928991844098
2018-07-19,487.2786,491.6692,480.118,483.937,95598107.0,68.94285585705389,21.825859210853878,17.63184937922179,468.36776472074513,12.523818526607089,20330737394.5,57.156592388612175
2018-07-20,494.0715,499.8983,487.3351,495.3936,98957185.0,73.26025114716096,21.397909245554786,17.24458300576303,470.9416537949599,12.769352917563724,20429694579.5,78.66606321617459
2018-07-23,480.6892,484.18,475.3736,481.7284,211149870.0,62.160359516614015,19.728668569089052,16.18291911860144,471.9689629573447,13.287256280594885,20218544709.5,50.931965692621816
2018-07-24,478.0532,487.8734,460.8209,477.0548,19411461.0,58.87486683504433,17.82320799842114,13.742188938226416,472.45332838997854,14.270487974838108,20199133248.5,36.00779870642617
2018-07-25,481.1061,482.3211,473.3794,480.8587,110022949.0,60.695776665278636,16.430657317716395,11.405588868005644,473.2538399718853,13.889860262349673,20309156197.5,44.445085217946776
2018-07-26,492.9393,495.9297,482.2293,495.7008,283133320.0,66.86127115708943,16.336368809270027,9.46334078592495,475.39164568884866,13.974227386467556,20592289517.5,77.36578506090801
2018-07-27,496.7301,496.9484,492.5008,495.4882,113720843.0,66.69987013754334,16.059367056962856,8.985103899058197,477.3056032422916,13.293754001719872,20478568674.5,76.8942250534553
2018-07-30,490.0967,497.5583,488.3073,490.7156,53564504.0,63.02196882911916,15.278609934135716,7.8350470651964805,478.5827457906448,13.00498585873988,20425004170.5,66.30830176291576
2018-07-31,508.3119,512.6304,505.1936,508.8884,511312441.0,69.84126685487459,15.942472473981809,7.70748968733234,481.46899857248815,13.641401154544175,20936316611.5,92.7773863866665
2018-08-01,494.2826,503.3335,490.2834,495.5545,292854669.0,60.95846562959336,15.21723916504095,6.507304176243318,482.81047489891785,13.995943929219592,20643461942.5,67.04098669162994
2018-08-02,472.6667,478.2302,467.2647,475.7713,566592482.0,50.66286648960672,12.89747359062818,6.645315782635823,482.14007728949707,15.016933648561052,20076869460.5,28.85648384948706
2018-08-03,481.465,487.6236,475.337,480.1345,90711574.0,52.56571080616975,11.281075222177947,6.527604717426429,481.94906992859256,14.821909816520977,20167581034.5,37.278105366776366
2018-08-06,474.8901,482.7266,471.6857,475.9876,47631466.0,50.569434877944836,9.555300144649436,6.759966392442969,481.38131088777425,14.55183768676948,20119949568.5,29.27397485017224
2018-08-07,465.7813,472.0623,458.4985,467.2693,62838737.0,46.565599973714036,7.3988279312619625,7.726367677698323,480.03730985084337,14.761642137714517,20057110831.5,16.20264575970916
2018-08-08,474.4128,478.5714,471.6487,473.952,72718114.0,49.843673009154905,6.158059924405677,8.076558989728952,479.4577565317154,14.514531985020623,20129828945.5,28.54786179683331
2018-08-09,477.5006,483.2829,475.9543,476.5282,63273158.0,51.08937230364546,5.321279748955249,8.27092703511422,479.1787511477425,14.144272557519148,20193102103.5,33.30697795569717
2018-08-10,469.1313,475.5313,465.9457,471.8591,106773353.0,48.72727439147887,4.232577563072937,8.653021918799867,478.4816415146242,13.88986023198207,20086328750.5,24.681564844389403
2018-08-13,463.5482,465.6341,456.8381,460.954,78465197.0,43.65102515835426,2.461448755751178,9.376822055673909,476.8123423227552,13.970655929697639,20007863553.5,7.3771828729054185
2018-08-14,470.1102,472.1548,467.2168,468.9986,83318102.0,47.95810942169234,1.6874960006615538,9.684797834270721,476.06817638725477,13.77280907757638,20091181655.5,21.796018446990015
2018-08-15,479.7231,484.8453,472.057,475.1834,84599318.0,51.055574865596576,1.5552663948145664,9.66722109211696,475.983911969421,13.920944143463782,20175780973.5,32.881419120559656
2018-08-16,475.6632,475.8089,472.9909,474.6796,76827908.0,50.79038793233959,1.3937546934265583,9.744330265668696,475.8596917818571,13.127876704644938,20098953065.5,31.97842713062554
2018-08-17,492.3519,496.5716,478.1793,491.9375,356112338.0,58.70333712377098,2.6280295177701305,9.591880443759212,477.39091161215646,13.753885511456014,20455065403.5,62.91083178144654
2018-08-20,482.3852,488.6444,479.5963,482.4815,92526983.0,53.61603715785713,2.8107801121387297,9.594180533447998,477.8757295538559,13.652979403494871,20362538420.5,55.15255272564592
2018-08-21,467.6676,469.3366,460.2478,469.1518,421516044.0,47.38242935583709,1.8585912033149157,9.819086636634712,477.0448791201553,14.265888017530953,19941022376.5,30.990725710043126
2018-08-22,464.3531,464.3609,461.4347,463.434,178429968.0,44.96732930969355,0.6352729277028288,10.319093711038747,475.74860491823574,13.798117444850167,19762592408.5,16.60034983074743
2018-08-23,463.6688,468.5861,459.4808,463.4118,84009785.0,44.95774786389253,-0.3321778344171662,10.284949262240168,474.573671116499,13.462916198789442,19678582623.5,16.544477581889417
2018-08-24,465.449,467.2435,463.1777,465.9266,61230675.0,46.35225451129566,-0.8857557496460231,9.975463194204744,473.7501405339753,12.791693613161623,19739813298.5,22.873645664238015
2018-08-27,461.4048,470.0097,458.3789,464.1848,114775537.0,45.49255973990752,-1.44832356642479,9.864043769180192,472.8391557212157,12.708772640792938,19625037761.5,18.489939220053607
2018-08-28,468.9149,472.8206,465.4305,467.6637,48657812.0,47.5836303764606,-1.5950576272466037,7.545935010455473,472.34625517633805,12.417846023593444,19673695573.5,27.245523298979478
2018-08-29,454.9409,458.2217,450.3889,457.104,119149332.0,42.28142169811032,-2.5342121463834815,6.798972596745538,470.8946118262106,12.764771307622485,19554546241.5,14.540293226684462
2018-08-30,468.2968,472.874,468.2144,470.1299,94776346.0,49.72366251312749,-2.202033924665784,6.750189101083179,470.8217821284763,12.979430499935168,19649322587.5,42.745443640151045
2018-08-31,469.7371,476.0603,464.019,469.7826,16340958.0,49.540250398585925,-1.9443907717569004,6.522781723886722,470.72281240195474,12.912421178511226,19632981629.5,41.99343044040305
2018-09-03,480.758,488.6765,475.6151,480.198,317232678.0,54.911623933665076,-0.8895171816230913,6.691445905745426,471.6252112208162,13.339669665760422,19950214307.5,64.54603130609512
2018-09-04,485.1259,488.2182,473.7774,483.7116,73471495.0,56.59037888847494,0.22737485830083415,7.053465063586158,472.77629586645276,13.418321832491822,20023685802.5,72.1540750107724
2018-09-05,487.521,488.846,486.2671,488.3021,74215139.0,58.75123581236435,1.4660352900555154,7.686050207129311,474.25494387917155,12.82661313017098,20097900941.5,82.0939442691744
2018-09-06,494.9507,506.9039,481.4176,493.99,115771321.0,61.320437585354384,2.87352439994811,8.631850238984013,476.13447303353615,13.730876478015912,20213672262.5,77.14960629921259
2018-09-07,498.4783,505.8071,494.8185,498.5928,70151224.0,63.31187918243948,4.310686245021259,9.785424688418146,478.27336131605654,13.59417815815763,20283823486.5,85.29399274528885
2018-09-10,503.6034,509.4816,494.0086,505.0965,64865069.0,65.97736881983894,5.906356793212183,10.861179729814598,480.8279459526226,13.72837971828923,20348688555.5,92.57928644316469
2018-09-11,514.3973,522.1408,509.7954,518.366,335998259.0,70.66093389280094,8.147752729336617,13.074282816561244,484.4029987190395,13.965231166982857,20684686814.5,94.73909401702251
2018-09-12,523.4684,527.871,517.5583,520.7182,69565788.0,71.4121999499856,9.998620169555636,14.992969089401479,487.8615893172262,13.704336083626936,20754252602.5,90.76844845454633
2018-09-13,527.7833,532.3826,527.7131,528.1717,77532912.0,73.70949659005032,11.929366794575571,17.041151041000617,491.7006474774904,13.55862636336787,20831785514.5,94.86436153021508
2018-09-14,527.8842,531.9485,523.0024,527.7059,47309682.0,73.31299837636605,13.268954984610218,18.665566773714563,495.1297191463009,13.229160194555877,20784475832.5,94.29626910360189
2018-09-17,540.1309,546.3259,536.315,542.7063,116107636.0,77.50882857929727,15.363889834527868,21.110109697502104,499.6608220847484,13.61422018065903,20900583468.5,96.22710737254657
2018-09-18,535.2443,540.0134,528.5429,536.2493,57695954.0,72.24345420618303,16.31504517466817,22.208399947892833,503.1454390290581,13.653447310611957,20842887514.5,87.75728401871521
2018-09-19,555.434,559.689,554.3868,555.2659,621659479.0,77.16373534090845,18.391319641448547,23.91895004239078,508.1092924548621,14.352465359853962,21464546993.5,95.37671161283582
2018-09-20,550.458,558.3638,547.2028,555.2962,101667441.0,77.17067937632751,19.810859811815533,24.925368151851227,512.6032836496371,14.124503548435817,21566214434.5,94.88683716750711
2018-09-21,546.4378,551.0587,539.6271,540.9226,515735313.0,66.79454752711204,19.55065840897703,24.749065979644463,515.3003613972907,14.234831866404685,21050479121.5,78.15615120658912
2018-09-24,544.5651,552.4574,541.5879,542.675,74534623.0,67.37057728709435,19.26378997759099,24.186547840889634,517.907469835644,14.04197244737578,21125013744.5,78.2628137480612
2018-09-25,534.3994,539.9595,526.952,536.1711,77021985.0,63.002233979600256,18.300675508811764,23.236773829885628,519.6468631846302,14.162045843991793,21047991759.5,69.95339293790586
2018-09-26,545.6168,546.7283,544.1151,545.2005,61618419.0,66.27193223748509,18.05783795624893,21.424608642082347,522.0805428813321,13.904556855135235,21109610178.5,77.94090778984302
2018-09-27,541.888,553.4971,536.7836,538.9558,59028688.0,62.17918813131698,17.163640580807964,19.88630818897207,523.6877102259672,14.10519565119701,21050581490.5,68.43320077222425
2018-09-28,531.9983,537.5792,527.72,534.8653,129792840.0,59.58345441707248,15.941153855538687,17.768776547905496,524.7522425853989,13.900238818968646,20920788650.5,50.24672503086584
2018-10-01,519.3615,524.5053,513.6542,516.5229,465745875.0,49.58697353532582,13.3384881436549,16.07456026954416,523.9684956725038,14.422443189042323,20455042775.5,6.231590014510984
2018-10-02,510.9611,521.024,509.7624,512.5433,109948328.0,47.71647339336313,10.829896054359665,14.503255129545828,522.8803817989319,14.196668675539298,20345094447.5,5.569976725833591
2018-10-03,487.6035,493.1239,486.9217,489.9933,235871692.0,38.7879644298831,6.942196884064401,14.373344713264002,519.7482787704622,15.012735198715067,20109222755.5,4.2211267973389015
2018-10-04,472.7163,480.7425,469.834,475.9307,410699066.0,34.4578219747152,2.695362526892154,15.834143829639885,515.5751760304182,15.380346970235419,19698523689.5,6.785042568582718
2018-10-05,481.2452,488.2057,479.431,483.2124,110419404.0,38.2988734812041,-0.08176937718178579,16.80760521999201,512.4930068846642,15.158536472361458,19808943093.5,14.888876523287525
2018-10-08,489.866,497.3555,488.3533,490.8409,52998263.0,42.12542965383813,-1.6481118162461144,17.482641476881778,510.4309014670771,15.086005295764211,19861941356.5,23.37866562795613
2018-10-09,497.8311,502.0906,494.3925,495.206,42354180.0,44.25579673419767,-2.5083081794305144,18.174867763438634,508.980910851165,14.811983488923913,19904295536.5,28.659276311479328
2018-10-10,488.7029,490.4524,480.3417,486.6344,152688405.0,41.05959825515066,-3.8374408493962733,19.245972532238902,506.8526717224826,14.815720382572206,19751607131.5,20.081015405836045
2018-10-11,487.1857,491.042,477.3072,486.5915,100055357.0,41.04362147239901,-4.838474811911908,20.154918066356746,504.9230363203414,14.738511783817044,19651551774.5,20.029738319521968
2018-10-12,486.0807,488.1571,479.5742,486.9544,74470060.0,41.25187052618459,-5.538672078134596,20.90417534522409,503.211737623166,14.298825227830111,19726021834.5,20.463501830556133
2018-10-15,472.6189,485.5489,466.2181,476.798,63570169.0,37.28272189947984,-6.834338060752032,21.620915670398652,500.69614356381686,14.758644854413676,19662451665.5,12.121930819555681
2018-10-16,490.9442,497.2648,485.8883,490.9381,153836818.0,45.18974337680035,-6.643591601996377,21.69205084019395,499.76680608154857,15.166370221955555,19816288483.5,28.32296428694189
2018-10-17,499.1413,499.9902,495.2907,499.5522,191731349.0,49.37687647732222,-5.7312712528061525,20.450506561356562,499.7463674071154,14.729636634673016,20008019832.5,46.71186402675971
2018-10-18,496.4021,505.7215,494.1347,497.8753,99412509.0,48.59855286273992,-5.0849465205025695,18.86471107455272,499.56817051119964,14.50514830362494,19908607323.5,54.31243909468969
2018-10-19,501.0327,504.8323,493.87,498.5337,94203217.0,48.93887820230235,-4.468096698663601,17.90408192928348,499.469649510133,14.25208771050887,20002810540.5,58.96372470847119
2018-10-22,500.5161,507.6791,500.187,500.9082,102880880.0,50.218995112403945,-3.744472516896167,16.556413062494343,499.60665431869177,13.88732430261538,20105691420.5,83.66923132582431
2018-10-23,480.354,482.9276,478.8842,482.3409,257375602.0,41.465067960463415,-4.616010579421413,15.75167483100669,497.96229676453066,14.468515423857138,19848315818.5,38.88666457634881
2018-10-24,478.6782,485.666,477.3148,480.4838,165406223.0,40.70086318250897,-5.39438016596489,13.731384060402672,496.29767802505154,14.031564322153057,19682909595.5,34.407515496490625
2018-10-25,474.563,481.0015,461.5639,474.7169,38321385.0,38.3379484491037,-6.402777076607549,11.815867410400868,494.24236583218953,14.417709727713556,19644588210.5,28.5220491291375
2018-10-26,468.7652,469.4515,463.8863,466.1947,26359167.0,35.095385387594305,-7.799699133930403,9.97663282564646,491.57115956245724,14.161487604305446,19618229043.5,10.041808340850784
2018-10-29,465.7488,467.3772,463.2662,464.1021,106106978.0,34.32763053252167,-8.972199331161335,9.674196953371277,488.95505865174704,13.443595632569341,19512122065.5,5.5040420512109165
2018-10-30,480.1058,480.9779,478.8641,480.5307,1146061832.0,44.57828380407893,-8.478033966243572,8.47204983418682,488.15273878015205,13.688753087385814,20658183897.5,41.1291721601555
2018-10-31,488.1118,488.9315,482.7346,486.7815,57589505.0,47.909819358878224,-7.4956122818636,8.43548174456902,488.0221446106138,13.311042152572542,20715773402.5,54.68392200402469
2018-11-01,483.3187,497.0193,478.3908,481.9472,52352193.0,45.625510135318166,-7.026130765248411,8.272145441788204,487.443578457222,13.69086057024593,20663421209.5,44.200827492887406
2018-11-02,486.7028,496.4686,485.0701,487.5871,115404249.0,48.698645438353516,-6.128326947213736,8.263634424819523,487.4572471755818,13.750184815228362,20778825458.5,56.43085143293323
2018-11-05,503.1623,506.2028,496.4841,501.0609,276575055.0,55.211303617079295,-4.280247865309491,8.660453802531896,488.7528331588597,14.097721614140623,21055400513.5,85.64854971896469
2018-11-06,511.8057,511.8654,508.6933,510.3083,83123808.0,59.05334559461251,-2.045860574754215,9.547989759632614,490.80573476277783,13.862491498844864,21138524321.5,96.90446606960022
2018-11-07,506.9949,522.1398,506.1704,511.2995,97621745.0,59.454821268585455,-0.19288750580346914,10.460531068928706,492.75752192822756,14.012984963213095,21236146066.5,82.10459935386844
2018-11-08,504.0111,506.358,496.6083,505.4975,249777340.0,55.99396810974292,0.7982325625289377,10.873011248181161,493.9708531731583,14.061428894412161,20986368726.5,72.52653282906235
2018-11-09,510.5126,515.4121,502.3689,512.6287,80582470.0,59.14202457543169,2.1345251224756794,11.599883865095286,495.7477909661908,13.988698259097008,21066951196.5,84.29887133331896
2018-11-12,519.4685,524.1301,513.4416,516.8752,114422044.0,60.934198832437644,3.495905046964083,12.147258174246563,497.7599251598869,13.811034097732934,21181373240.5,88.40444201501765
2018-11-13,530.7201,536.3075,512.9091,526.1216,96893334.0,64.57760466861713,5.260278434560917,13.4684493142476,500.4610370494215,14.49584594789487,21278266574.5,86.37221113245808
2018-11-14,529.3011,533.848,524.819,532.9084,121032129.0,67.00966632072107,7.124073214762802,15.03429005326223,503.55126209233373,14.105356951616665,21399298703.5,95.34633145905129
2018-11-15,539.5121,544.1689,532.2542,544.0264,72870737.0,70.57396949271484,9.390031253784116,17.173220102417723,507.4060371311591,13.948881455072621,21472169440.5,99.82386249161024
2018-11-16,539.7467,541.7665,537.3856,538.9896,43542446.0,67.04021752240516,10.656549589156612,18.520106620193697,510.41399549962017,13.42687563685315,21428626994.5,92.12610276064524
2018-11-19,554.5958,554.7252,552.1053,553.0266,231924157.0,71.34624966827958,12.647154557449426,20.571928495250006,514.4723387853707,13.591784519935066,21660551151.5,97.77479091995228
2018-11-20,557.8738,559.7035,548.2283,555.5474,116030434.0,72.05238264370477,14.26370768579909,21.957454693907728,518.3842493772402,13.440599911368272,21776581585.5,94.88874431669355
2018-11-21,578.311,587.1912,578.1248,578.2383,440737827.0,77.44145605747784,17.17778882412665,24.389828882779895,524.0846351508363,14.740828489127678,22217319412.5,91.2330556564706
2018-11-22,570.7185,575.4623,559.8943,571.2204,88451040.0,72.76788145423768,18.705310071259305,25.233512103192673,528.5737556126614,14.998197882761412,22128868372.5,82.39299900448813
2018-11-23,590.849,596.5301,588.9195,590.7514,709474555.0,76.93902651718177,21.246948540422977,26.233239080341537,534.4954360305032,15.734733748278448,22838342927.5,94.2167775200207
2018-11-26,593.7703,594.3559,586.0344,593.4476,129046671.0,77.45246133107142,23.21121174514758,26.346858623788812,540.109927837122,15.205217051972847,22967389598.5,96.91508759850205
2018-11-27,586.6238,591.1899,585.8664,586.6638,55993426.0,73.0458108470977,23.94449133010096,26.312726818893985,544.5436299478723,14.660644405403357,22911396172.5,90.12597851519897
2018-11-28,580.154,593.0662,566.3571,581.7965,75525608.0,69.96982771552162,23.857851787484947,25.845724167781437,548.0915223337893,15.521248376445977,22835870564.5,84.35279074608233
2018-11-29,580.814,587.2633,574.3466,578.7556,82769759.0,68.04201643377218,23.27550853572052,24.458319825306152,551.0119106829522,15.335209206699835,22753100805.5,78.74397579555377
2018-11-30,585.06,586.7677,583.3511,583.8883,97723744.0,69.56620349666883,22.96345489361761,23.10783002679944,554.1429953798139,14.812129977649848,22850824549.5,84.88202724196076
2018-12-03,587.7346,590.4256,581.6867,590.166,83309943.0,71.36505227924383,22.95806181341038,22.37990350783211,557.5737577245935,14.378327836389149,22934134492.5,91.1253627402175
2018-12-04,590.212,590.452,575.8282,584.2772,74808875.0,67.34392448041693,22.222444308251852,21.563189946980934,560.1169427032037,14.395861562361349,22859325617.5,80.93702305218603
2018-12-05,588.3958,591.9796,574.8625,584.4836,120354931.0,67.41323053360824,21.4093235357401,20.46626426805358,562.43757673147,14.5902357364784,22979680548.5,79.63208751447738
2018-12-06,608.0646,611.1246,607.5248,609.1273,550226966.0,74.39938871728681,22.494161408721084,19.53108987593715,566.8842170427586,15.451004612444226,23529907514.5,96.82445549261244
2018-12-07,629.1645,629.9516,628.1426,629.8541,354705919.0,78.56221304720427,24.741181834461486,19.72246741985274,572.8813487529721,15.834811425841067,23884613433.5,99.88069497927768
2018-12-10,637.7314,640.2711,632.652,635.5861,36267247.0,79.55244675313028,26.676970694121792,19.77409961957276,578.8532298241176,15.44782489542385,23920880680.5,94.1712036308984
2018-12-11,637.7813,642.0203,632.5341,636.5603,57541532.0,79.72386989492286,27.967317285660442,19.737022060862014,584.3491412694398,15.02199454575072,23978422212.5,93.35167912719476
2018-12-12,639.8952,646.8599,635.7803,638.5252,125965466.0,80.08649086146822,28.81630088546251,19.573644096016817,589.5087659104455,14.740394935339955,24104387678.5,89.6466955186652
2018-12-13,646.1759,647.7728,641.6708,646.4973,94143060.0,81.5297908975594,29.789019080344815,19.931831479979316,594.936245347546,14.348052439958524,24198530738.5,98.43334885040605
2018-12-14,632.4738,639.6169,627.3874,634.6372,51799636.0,73.0474769713745,29.265539385961006,18.779713697629198,598.7172886477797,14.688184408532917,24146731102.5,83.86601110105305
2018-12-17,632.4191,649.0737,631.0209,632.0718,45464748.0,71.31903464851527,28.317248008469733,17.933800306875064,601.8939087765625,14.928514093637713,24101266354.5,79.44560100390977
2018-12-18,607.8633,613.4988,607.7677,612.9499,466600809.0,59.935118773674496,25.726187265324597,16.43675074611385,602.9468603216518,15.598198801235023,23634665545.5,51.65903668147159
2018-12-19,616.8495,619.1771,611.3428,618.0945,45512879.0,61.70612774011727,23.813373437899372,15.965141867204771,604.3894926719707,15.043634601146806,23680178424.5,58.25535768185939
2018-12-20,623.0198,628.764,616.8897,626.2099,105305771.0,64.38087727044258,22.69073498692069,15.159395249797058,606.4676267032116,14.817253558207753,23785484195.5,69.19090379888742
2018-12-21,617.7895,636.9769,616.7143,621.0228,80630382.0,61.42751867683672,21.138805317499532,14.923943570019382,607.8538336838582,15.20620687547863,23704853813.5,62.20125803113271
2018-12-24,639.1505,641.5257,636.8938,640.2936,536004271.0,67.40909348889812,21.219279732426003,15.163238437109186,610.9433352377765,15.584542098658732,24240858084.5,88.1687669785692
2018-12-25,625.2169,628.0525,617.0098,626.141,190111634.0,60.044747929262165,19.911531997882093,14.657852237297877,612.3907318817978,16.134489091611673,24050746450.5,44.805518316970925
2018-12-26,609.4457,613.1781,605.5836,609.5463,115040197.0,52.76554308225997,17.336237539217905,13.780142475865281,612.1198336073409,16.450411299353693,23935706253.5,9.11172887622684
2018-12-27,615.1582,617.2546,607.3684,612.6355,127085836.0,53.88627168435678,15.367424643806203,12.55269697956725,612.168944692356,15.981539063685574,24062792089.5,16.214954667843795
2018-12-28,624.1116,626.3125,619.343,625.3878,263191893.0,58.28622622117928,14.667057564565653,11.428866520206174,613.427883293084,15.816929130565176,24325983982.5,45.53726020404628
2018-12-31,649.1328,652.8053,638.689,646.1352,342841070.0,64.26098497242954,15.606254211148553,10.970212530749466,616.5428658365998,16.645541335524808,24668825052.5,85.87492614624222
